SA2_Code,Area_Name,Relationship,TA_Code,TA_Name,X6
100100,North Cape,Many To One Map,001,Far North District,NA
100200,Rangaunu Harbour,Many To One Map,001,Far North District,NA
100301,Inlets Far North District,Many To One Map,001,Far North District,NA
100400,Karikari Peninsula,Many To One Map,001,Far North District,NA
100500,Tangonge,Many To One Map,001,Far North District,NA
100600,Ahipara,Many To One Map,001,Far North District,NA
100700,Kaitaia East,Many To One Map,001,Far North District,NA
100800,Kaitaia West,Many To One Map,001,Far North District,NA
100900,Rangitihi,Many To One Map,001,Far North District,NA
101000,Oruru-Parapara,Many To One Map,001,Far North District,NA
101101,Doubtless Bay,Many To One Map,001,Far North District,NA
101200,Herekino-Takahue,Many To One Map,001,Far North District,NA
101300,Peria,Many To One Map,001,Far North District,NA
101400,Taemaro-Oruaiti,Many To One Map,001,Far North District,NA
101500,Whakapaku,Many To One Map,001,Far North District,NA
101600,Hokianga North,Many To One Map,001,Far North District,NA
101700,Kohukohu-Broadwood,Many To One Map,001,Far North District,NA
101801,Whakarara,Many To One Map,001,Far North District,NA
101900,Kaeo,Many To One Map,001,Far North District,NA
102000,Omahuta Forest-Horeke,Many To One Map,001,Far North District,NA
102100,Hokianga South,Many To One Map,001,Far North District,NA
102201,Lake Manuwai-Kapiro,Many To One Map,001,Far North District,NA
102300,Okaihau,Many To One Map,001,Far North District,NA
102401,Rangitane-Purerua,Many To One Map,001,Far North District,NA
102501,Waipapa,Many To One Map,001,Far North District,NA
102600,Puketotara,Many To One Map,001,Far North District,NA
102700,Waima Forest,Many To One Map,001,Far North District,NA
102801,Riverview,Many To One Map,001,Far North District,NA
102900,Waipoua Forest,Many To One Map,001,Far North District,NA
103000,Kerikeri Central,Many To One Map,001,Far North District,NA
103101,Kerikeri South,Many To One Map,001,Far North District,NA
103200,Ohaeawai-Waimate North,Many To One Map,001,Far North District,NA
103301,Puketona-Waitangi,Many To One Map,001,Far North District,NA
103401,Ngapuhi,Many To One Map,001,Far North District,NA
103501,Kaikohe,Many To One Map,001,Far North District,NA
103600,Pakaraka,Many To One Map,001,Far North District,NA
103700,Haruru,Many To One Map,001,Far North District,NA
103800,Russell,Many To One Map,001,Far North District,NA
103900,Paihia,Many To One Map,001,Far North District,NA
104000,Mataraua Forest,Many To One Map,001,Far North District,NA
104101,Matawaia-Taumarere,Many To One Map,001,Far North District,NA
104200,Russell Peninsula,Many To One Map,001,Far North District,NA
104301,Opua (Far North District),Many To One Map,001,Far North District,NA
104400,Russell Forest-Rawhiti,Many To One Map,001,Far North District,NA
104501,Moerewa,Many To One Map,001,Far North District,NA
104600,Kawakawa,Many To One Map,001,Far North District,NA
104700,Maromaku,Many To One Map,001,Far North District,NA
104800,Mangakahia-Hukerenui,Many To One Map,002,Whangarei District,NA
104900,Whangaruru,Many To One Map,002,Whangarei District,NA
105001,Inlets other Whangarei District,Many To One Map,002,Whangarei District,NA
105101,Matarau,Many To One Map,002,Whangarei District,NA
105200,Hikurangi,Many To One Map,002,Whangarei District,NA
105300,Kauri,Many To One Map,002,Whangarei District,NA
105400,Maungatapere,Many To One Map,002,Whangarei District,NA
105500,Kamo West,Many To One Map,002,Whangarei District,NA
105601,Matapouri-Tutukaka,Many To One Map,002,Whangarei District,NA
105700,Kiripaka,Many To One Map,002,Whangarei District,NA
105800,Kamo East,Many To One Map,002,Whangarei District,NA
105901,Granfield Reserve,Many To One Map,002,Whangarei District,NA
106000,Kamo Central,Many To One Map,002,Whangarei District,NA
106100,Whau Valley,Many To One Map,002,Whangarei District,NA
106201,Tikipunga North,Many To One Map,002,Whangarei District,NA
106301,Pukenui,Many To One Map,002,Whangarei District,NA
106401,Otangarei,Many To One Map,002,Whangarei District,NA
106501,Tikipunga South,Many To One Map,002,Whangarei District,NA
106600,Kensington (Whangarei District),Many To One Map,002,Whangarei District,NA
106700,Abbey Caves-Glenbervie,Many To One Map,002,Whangarei District,NA
106800,Mairtown,Many To One Map,002,Whangarei District,NA
106901,Maunu,Many To One Map,002,Whangarei District,NA
106902,Horahora,Many To One Map,002,Whangarei District,NA
107000,Woodhill-Vinetown,Many To One Map,002,Whangarei District,NA
107100,Whangarei Central,Many To One Map,002,Whangarei District,NA
107200,Riverside,Many To One Map,002,Whangarei District,NA
107300,Raumanga,Many To One Map,002,Whangarei District,NA
107401,Tarewa,Many To One Map,002,Whangarei District,NA
107501,Morningside (Whangarei District),Many To One Map,002,Whangarei District,NA
107600,Ngunguru,Many To One Map,002,Whangarei District,NA
107700,Otaika-Portland,Many To One Map,002,Whangarei District,NA
107800,Oakleigh-Mangapai,Many To One Map,002,Whangarei District,NA
107901,Port-Limeburners,Many To One Map,002,Whangarei District,NA
108000,Pataua,Many To One Map,002,Whangarei District,NA
108100,Onerahi Park,Many To One Map,002,Whangarei District,NA
108200,Sherwood Rise,Many To One Map,002,Whangarei District,NA
108300,Onerahi,Many To One Map,002,Whangarei District,NA
108400,Inlet Whangarei Harbour,Many To One Map,002,Whangarei District,NA
108500,Parua Bay,Many To One Map,002,Whangarei District,NA
108601,Bream Bay,Many To One Map,002,Whangarei District,NA
108701,One Tree Point,Many To One Map,002,Whangarei District,NA
108800,Ruakaka,Many To One Map,002,Whangarei District,NA
108900,Bream Head,Many To One Map,002,Whangarei District,NA
109003,Waipu,Many To One Map,002,Whangarei District,NA
109004,Waipu Rural,Many To One Map,002,Whangarei District,NA
109101,Kaipara Coastal,Many To One Map,003,Kaipara District,NA
109200,Maungaru,Many To One Map,003,Kaipara District,NA
109301,Dargaville,Many To One Map,003,Kaipara District,NA
109400,Ruawai-Matakohe,Many To One Map,003,Kaipara District,NA
109500,Otamatea (Kaipara District),Many To One Map,003,Kaipara District,NA
109600,Maungaturoto,Many To One Map,003,Kaipara District,NA
109700,Kaiwaka,Many To One Map,003,Kaipara District,NA
109800,Mangawhai Rural,Many To One Map,003,Kaipara District,NA
109900,Mangawhai Heads,Many To One Map,003,Kaipara District,NA
110000,Inlet Mangawhai Harbour,Many To One Map,003,Kaipara District,NA
110100,Mangawhai,Many To One Map,003,Kaipara District,NA
110201,Okahukura Peninsula,Many To One Map,076,Auckland,NA
110300,Inlet Kaipara Harbour South,Many To One Map,076,Auckland,NA
110400,Cape Rodney,Many To One Map,076,Auckland,NA
110501,Wellsford,Many To One Map,076,Auckland,NA
110600,Oceanic Auckland Region East,Many To One Map,076,Auckland,NA
110700,South Head,Many To One Map,076,Auckland,NA
110800,Kaipara Hills,Many To One Map,076,Auckland,NA
110900,Dome Valley-Matakana,Many To One Map,076,Auckland,NA
111000,Oceanic Auckland Region West,Many To One Map,076,Auckland,NA
111100,Warkworth West,Many To One Map,076,Auckland,NA
111200,Puhoi Valley,Many To One Map,076,Auckland,NA
111300,Warkworth East,Many To One Map,076,Auckland,NA
111400,Sandspit,Many To One Map,076,Auckland,NA
111500,Tawharanui Peninsula,Many To One Map,076,Auckland,NA
111601,Kaukapakapa,Many To One Map,076,Auckland,NA
111602,Kaukapakapa Rural,Many To One Map,076,Auckland,NA
111700,Snells Beach,Many To One Map,076,Auckland,NA
111801,Barrier Islands,Many To One Map,076,Auckland,NA
111901,Mahurangi Peninsula,Many To One Map,076,Auckland,NA
112001,Inlets other Auckland,Many To One Map,076,Auckland,NA
112101,Wainui-Waiwera,Many To One Map,076,Auckland,NA
112102,Ara Hill,Many To One Map,076,Auckland,NA
112200,Parakai,Many To One Map,076,Auckland,NA
112301,Helensville Rural,Many To One Map,076,Auckland,NA
112401,Helensville,Many To One Map,076,Auckland,NA
112500,Waitoki,Many To One Map,076,Auckland,NA
112600,Waikoukou Valley,Many To One Map,076,Auckland,NA
112701,Orewa North,Many To One Map,076,Auckland,NA
112702,Orewa West,Many To One Map,076,Auckland,NA
112800,Hatfields Beach,Many To One Map,076,Auckland,NA
112901,Orewa South,Many To One Map,076,Auckland,NA
112902,Millwater North,Many To One Map,076,Auckland,NA
113000,Orewa Central,Many To One Map,076,Auckland,NA
113101,Millwater Central,Many To One Map,076,Auckland,NA
113201,Waipatukahu,Many To One Map,076,Auckland,NA
113300,Millwater South,Many To One Map,076,Auckland,NA
113401,Milldale,Many To One Map,076,Auckland,NA
113402,Dairy Flat North,Many To One Map,076,Auckland,NA
113500,Dairy Flat West,Many To One Map,076,Auckland,NA
113600,Kingsway,Many To One Map,076,Auckland,NA
113700,Riverhead Forest,Many To One Map,076,Auckland,NA
113800,Silverdale Central (Auckland),Many To One Map,076,Auckland,NA
113900,Red Beach West,Many To One Map,076,Auckland,NA
114000,Red Beach East,Many To One Map,076,Auckland,NA
114101,Silverdale South (Auckland),Many To One Map,076,Auckland,NA
114102,Stillwater,Many To One Map,076,Auckland,NA
114201,Waimauku,Many To One Map,076,Auckland,NA
114300,Gulf Islands,Many To One Map,076,Auckland,NA
114400,Vipond,Many To One Map,076,Auckland,NA
114500,Muriwai,Many To One Map,076,Auckland,NA
114600,Stanmore Bay West,Many To One Map,076,Auckland,NA
114701,Kumeu Rural West,Many To One Map,076,Auckland,NA
114801,Okura Bush,Many To One Map,076,Auckland,NA
114901,Whangaparaoa Central,Many To One Map,076,Auckland,NA
114902,Wade Heads-Arkles Bay,Many To One Map,076,Auckland,NA
115001,Kumeu-Huapai North,Many To One Map,076,Auckland,NA
115002,Kumeu-Huapai South,Many To One Map,076,Auckland,NA
115100,Stanmore Bay East,Many To One Map,076,Auckland,NA
115200,Manly West,Many To One Map,076,Auckland,NA
115300,Muriwai Valley-Bethells Beach,Many To One Map,076,Auckland,NA
115400,Tindalls-Matakatia,Many To One Map,076,Auckland,NA
115501,Coatesville,Many To One Map,076,Auckland,NA
115601,Dairy Flat South,Many To One Map,076,Auckland,NA
115700,Gulf Harbour North,Many To One Map,076,Auckland,NA
115800,Manly East,Many To One Map,076,Auckland,NA
115901,Riverhead,Many To One Map,076,Auckland,NA
116000,Army Bay,Many To One Map,076,Auckland,NA
116101,Kumeu Rural East,Many To One Map,076,Auckland,NA
116200,Gulf Harbour South,Many To One Map,076,Auckland,NA
116300,Paremoremo West,Many To One Map,076,Auckland,NA
116401,Taupaki,Many To One Map,076,Auckland,NA
116500,Long Bay,Many To One Map,076,Auckland,NA
116601,Paremoremo East,Many To One Map,076,Auckland,NA
116701,Albany Heights,Many To One Map,076,Auckland,NA
116801,Awaruku,Many To One Map,076,Auckland,NA
116900,Fairview Heights,Many To One Map,076,Auckland,NA
117001,Whenuapai,Many To One Map,076,Auckland,NA
117002,Whenuapai West,Many To One Map,076,Auckland,NA
117003,Massey Red Hills,Many To One Map,076,Auckland,NA
117100,Waitakere Ranges North,Many To One Map,076,Auckland,NA
117201,Torbay West,Many To One Map,076,Auckland,NA
117202,Torbay East,Many To One Map,076,Auckland,NA
117300,Albany Central,Many To One Map,076,Auckland,NA
117400,Albany West,Many To One Map,076,Auckland,NA
117500,Glamorgan,Many To One Map,076,Auckland,NA
117600,Oteha East,Many To One Map,076,Auckland,NA
117700,Northcross,Many To One Map,076,Auckland,NA
117800,Oteha West,Many To One Map,076,Auckland,NA
117900,Waiake,Many To One Map,076,Auckland,NA
118001,Waitakere,Many To One Map,076,Auckland,NA
118100,Albany South,Many To One Map,076,Auckland,NA
118200,Browns Bay South West,Many To One Map,076,Auckland,NA
118300,Browns Bay Central,Many To One Map,076,Auckland,NA
118400,Schnapper Rock,Many To One Map,076,Auckland,NA
118501,Pinehill North,Many To One Map,076,Auckland,NA
118502,Pinehill South,Many To One Map,076,Auckland,NA
118600,North Harbour,Many To One Map,076,Auckland,NA
118700,Browns Bay South East,Many To One Map,076,Auckland,NA
118800,Westgate Central,Many To One Map,076,Auckland,NA
118900,Greenhithe West,Many To One Map,076,Auckland,NA
119000,Rothesay Bay,Many To One Map,076,Auckland,NA
119100,Greenhithe East,Many To One Map,076,Auckland,NA
119201,Hobsonville,Many To One Map,076,Auckland,NA
119301,Inlet Waitemata Harbour,Many To One Map,076,Auckland,NA
119400,Greenhithe South,Many To One Map,076,Auckland,NA
119500,Murrays Bay West,Many To One Map,076,Auckland,NA
119600,Westgate South,Many To One Map,076,Auckland,NA
119700,Windsor Park,Many To One Map,076,Auckland,NA
119800,West Harbour West,Many To One Map,076,Auckland,NA
119901,Unsworth Heights West,Many To One Map,076,Auckland,NA
120000,Murrays Bay East,Many To One Map,076,Auckland,NA
120101,Birdwood West,Many To One Map,076,Auckland,NA
120201,Hobsonville Point Catalina Bay,Many To One Map,076,Auckland,NA
120202,Hobsonville Point Park,Many To One Map,076,Auckland,NA
120203,Hobsonville Scott Point,Many To One Map,076,Auckland,NA
120301,West Harbour Clearwater Cove,Many To One Map,076,Auckland,NA
120400,Unsworth Heights East,Many To One Map,076,Auckland,NA
120500,Mairangi Bay North,Many To One Map,076,Auckland,NA
120600,Massey Central,Many To One Map,076,Auckland,NA
120701,West Harbour Luckens Point,Many To One Map,076,Auckland,NA
120800,Mairangi Bay South,Many To One Map,076,Auckland,NA
120900,Massey Royal Road West,Many To One Map,076,Auckland,NA
121001,Bayview East (Auckland),Many To One Map,076,Auckland,NA
121100,Swanson Rural,Many To One Map,076,Auckland,NA
121200,Sunnynook South,Many To One Map,076,Auckland,NA
121300,Sunnynook North,Many To One Map,076,Auckland,NA
121401,Bayview West (Auckland),Many To One Map,076,Auckland,NA
121500,Totara Vale North,Many To One Map,076,Auckland,NA
121600,Royal Heights North,Many To One Map,076,Auckland,NA
121701,Massey West,Many To One Map,076,Auckland,NA
121800,Beach Haven West,Many To One Map,076,Auckland,NA
121901,Totara Vale South,Many To One Map,076,Auckland,NA
122001,Swanson,Many To One Map,076,Auckland,NA
122101,Bayview South (Auckland),Many To One Map,076,Auckland,NA
122200,Campbells Bay,Many To One Map,076,Auckland,NA
122300,Royal Heights South,Many To One Map,076,Auckland,NA
122400,Beach Haven East,Many To One Map,076,Auckland,NA
122501,Massey Keegan,Many To One Map,076,Auckland,NA
122600,Forrest Hill North,Many To One Map,076,Auckland,NA
122700,Glenfield North,Many To One Map,076,Auckland,NA
122801,Birkdale North,Many To One Map,076,Auckland,NA
122802,Birkdale Central,Many To One Map,076,Auckland,NA
122901,Massey South,Many To One Map,076,Auckland,NA
123000,Ranui North,Many To One Map,076,Auckland,NA
123100,Glenfield West,Many To One Map,076,Auckland,NA
123200,Te Atatu Peninsula North West,Many To One Map,076,Auckland,NA
123300,Glenfield South West,Many To One Map,076,Auckland,NA
123400,Forrest Hill West,Many To One Map,076,Auckland,NA
123500,Wairau Valley,Many To One Map,076,Auckland,NA
123600,Forrest Hill East,Many To One Map,076,Auckland,NA
123701,Castor Bay North,Many To One Map,076,Auckland,NA
123702,Castor Bay South,Many To One Map,076,Auckland,NA
123800,Ranui Domain,Many To One Map,076,Auckland,NA
123900,Beach Haven South,Many To One Map,076,Auckland,NA
124000,Glenfield Central,Many To One Map,076,Auckland,NA
124100,Piha,Many To One Map,076,Auckland,NA
124200,Ranui South West,Many To One Map,076,Auckland,NA
124301,Henderson Larnoch,Many To One Map,076,Auckland,NA
124401,Birkdale South,Many To One Map,076,Auckland,NA
124500,Te Atatu Peninsula Central,Many To One Map,076,Auckland,NA
124600,Glenfield East,Many To One Map,076,Auckland,NA
124700,Henderson Valley,Many To One Map,076,Auckland,NA
124800,Te Atatu Peninsula West,Many To One Map,076,Auckland,NA
124900,Henderson Lincoln West,Many To One Map,076,Auckland,NA
125000,Ranui South East,Many To One Map,076,Auckland,NA
125100,Henderson Lincoln East,Many To One Map,076,Auckland,NA
125201,Birkenhead West,Many To One Map,076,Auckland,NA
125202,Birkenhead North West,Many To One Map,076,Auckland,NA
125300,Te Atatu Peninsula East,Many To One Map,076,Auckland,NA
125400,Milford West,Many To One Map,076,Auckland,NA
125500,Westlake,Many To One Map,076,Auckland,NA
125600,Hillcrest North (Auckland),Many To One Map,076,Auckland,NA
125701,Henderson Lincoln South,Many To One Map,076,Auckland,NA
125800,Hillcrest West (Auckland),Many To One Map,076,Auckland,NA
125900,Milford Central,Many To One Map,076,Auckland,NA
126000,Summerland South,Many To One Map,076,Auckland,NA
126100,Summerland North,Many To One Map,076,Auckland,NA
126200,Hillcrest East (Auckland),Many To One Map,076,Auckland,NA
126300,Chatswood,Many To One Map,076,Auckland,NA
126401,Te Atatu South-Edmonton,Many To One Map,076,Auckland,NA
126500,Birkenhead North,Many To One Map,076,Auckland,NA
126601,Takapuna West,Many To One Map,076,Auckland,NA
126701,Henderson North,Many To One Map,076,Auckland,NA
126702,Henderson West,Many To One Map,076,Auckland,NA
126801,Takapuna Central,Many To One Map,076,Auckland,NA
126901,Western Heights (Auckland),Many To One Map,076,Auckland,NA
127001,Te Atatu South-North,Many To One Map,076,Auckland,NA
127002,Te Atatu South-Central,Many To One Map,076,Auckland,NA
127100,Northcote Central (Auckland),Many To One Map,076,Auckland,NA
127200,Akoranga,Many To One Map,076,Auckland,NA
127300,Northcote South (Auckland),Many To One Map,076,Auckland,NA
127400,Birkenhead South,Many To One Map,076,Auckland,NA
127500,Henderson Central,Many To One Map,076,Auckland,NA
127601,Waiatarua,Many To One Map,076,Auckland,NA
127701,Te Atatu South-McLeod North,Many To One Map,076,Auckland,NA
127801,Henderson Valley Park,Many To One Map,076,Auckland,NA
127900,Henderson North East,Many To One Map,076,Auckland,NA
128000,Waitakere Ranges South,Many To One Map,076,Auckland,NA
128101,Northcote Tuff Crater,Many To One Map,076,Auckland,NA
128200,Northcote Point (Auckland),Many To One Map,076,Auckland,NA
128301,McLaren Memorial Park,Many To One Map,076,Auckland,NA
128401,Henderson East,Many To One Map,076,Auckland,NA
128501,Te Atatu South-McLeod South,Many To One Map,076,Auckland,NA
128601,Takapuna South,Many To One Map,076,Auckland,NA
128700,Rosebank Peninsula,Many To One Map,076,Auckland,NA
128800,Hauraki,Many To One Map,076,Auckland,NA
128901,Glendene North West,Many To One Map,076,Auckland,NA
128902,Glendene North East,Many To One Map,076,Auckland,NA
129000,Sunnyvale West-Parrs Park,Many To One Map,076,Auckland,NA
129101,Sunnyvale East,Many To One Map,076,Auckland,NA
129201,Point Chevalier West,Many To One Map,076,Auckland,NA
129300,Belmont (Auckland),Many To One Map,076,Auckland,NA
129400,Bayswater,Many To One Map,076,Auckland,NA
129501,Glendene South,Many To One Map,076,Auckland,NA
129600,Glen Eden West,Many To One Map,076,Auckland,NA
129700,Herne Bay,Many To One Map,076,Auckland,NA
129800,Westmere North,Many To One Map,076,Auckland,NA
129901,Point Chevalier North,Many To One Map,076,Auckland,NA
129902,Point Chevalier East,Many To One Map,076,Auckland,NA
130000,Oratia,Many To One Map,076,Auckland,NA
130100,Glen Eden Rosier,Many To One Map,076,Auckland,NA
130200,Saint Marys Bay,Many To One Map,076,Auckland,NA
130300,Westmere South-Western Springs,Many To One Map,076,Auckland,NA
130400,Ponsonby West,Many To One Map,076,Auckland,NA
130500,Kelston North,Many To One Map,076,Auckland,NA
130601,Avondale Rosebank (Auckland),Many To One Map,076,Auckland,NA
130700,Narrow Neck,Many To One Map,076,Auckland,NA
130801,Glen Eden North,Many To One Map,076,Auckland,NA
130901,Glen Eden Woodglen,Many To One Map,076,Auckland,NA
130902,Glen Eden Konini,Many To One Map,076,Auckland,NA
131000,Kelston South,Many To One Map,076,Auckland,NA
131100,Waterview,Many To One Map,076,Auckland,NA
131200,Ponsonby East,Many To One Map,076,Auckland,NA
131300,Wynyard-Viaduct,Many To One Map,076,Auckland,NA
131400,Stanley Point,Many To One Map,076,Auckland,NA
131500,Glen Eden Central,Many To One Map,076,Auckland,NA
131600,Grey Lynn North,Many To One Map,076,Auckland,NA
131700,Avondale West (Auckland),Many To One Map,076,Auckland,NA
131801,Freemans Bay,Many To One Map,076,Auckland,NA
131802,College Hill,Many To One Map,076,Auckland,NA
131900,Mount Albert West,Many To One Map,076,Auckland,NA
132001,Avondale North West (Auckland),Many To One Map,076,Auckland,NA
132002,Avondale North East (Auckland),Many To One Map,076,Auckland,NA
132100,Grey Lynn West,Many To One Map,076,Auckland,NA
132200,Mount Albert North,Many To One Map,076,Auckland,NA
132300,New Lynn North,Many To One Map,076,Auckland,NA
132400,Victoria Park,Many To One Map,076,Auckland,NA
132501,Konini Road,Many To One Map,076,Auckland,NA
132600,New Lynn North West,Many To One Map,076,Auckland,NA
132700,Hobson Ridge North,Many To One Map,076,Auckland,NA
132800,Grey Lynn Central,Many To One Map,076,Auckland,NA
132900,Fruitvale,Many To One Map,076,Auckland,NA
133000,Devonport,Many To One Map,076,Auckland,NA
133100,Avondale Central (Auckland),Many To One Map,076,Auckland,NA
133200,Queen Street,Many To One Map,076,Auckland,NA
133301,Quay Street-Customs Street,Many To One Map,076,Auckland,NA
133400,Hobson Ridge Central,Many To One Map,076,Auckland,NA
133500,Grey Lynn East,Many To One Map,076,Auckland,NA
133600,Morningside (Auckland),Many To One Map,076,Auckland,NA
133700,Shortland Street,Many To One Map,076,Auckland,NA
133800,Hobson Ridge South,Many To One Map,076,Auckland,NA
133900,New Lynn Central,Many To One Map,076,Auckland,NA
134000,Cheltenham,Many To One Map,076,Auckland,NA
134100,Queen Street South West,Many To One Map,076,Auckland,NA
134200,Mount Albert Central,Many To One Map,076,Auckland,NA
134301,Karangahape West,Many To One Map,076,Auckland,NA
134302,Karangahape East,Many To One Map,076,Auckland,NA
134400,Kingsland,Many To One Map,076,Auckland,NA
134500,Anzac Avenue,Many To One Map,076,Auckland,NA
134600,Waima-Woodlands Park,Many To One Map,076,Auckland,NA
134700,Kaurilands,Many To One Map,076,Auckland,NA
134800,Auckland-University,Many To One Map,076,Auckland,NA
134900,New Lynn Seabrook,Many To One Map,076,Auckland,NA
135000,Avondale South (Auckland),Many To One Map,076,Auckland,NA
135100,Symonds Street North West,Many To One Map,076,Auckland,NA
135200,Mount Albert South,Many To One Map,076,Auckland,NA
135300,Symonds Street West,Many To One Map,076,Auckland,NA
135401,Titirangi East,Many To One Map,076,Auckland,NA
135500,Owairaka West,Many To One Map,076,Auckland,NA
135600,New Lynn Central South,Many To One Map,076,Auckland,NA
135700,The Strand,Many To One Map,076,Auckland,NA
135800,St Lukes,Many To One Map,076,Auckland,NA
135900,Symonds Street East,Many To One Map,076,Auckland,NA
136001,Eden Terrace,Many To One Map,076,Auckland,NA
136002,Grafton West,Many To One Map,076,Auckland,NA
136100,Grafton,Many To One Map,076,Auckland,NA
136200,Eden Park,Many To One Map,076,Auckland,NA
136300,Sandringham North,Many To One Map,076,Auckland,NA
136400,Parnell West,Many To One Map,076,Auckland,NA
136501,New Lynn South,Many To One Map,076,Auckland,NA
136502,New Lynn South East,Many To One Map,076,Auckland,NA
136601,New Windsor North,Many To One Map,076,Auckland,NA
136700,Titirangi South,Many To One Map,076,Auckland,NA
136801,Owairaka East,Many To One Map,076,Auckland,NA
136900,Eden Valley,Many To One Map,076,Auckland,NA
137000,Sandringham Central,Many To One Map,076,Auckland,NA
137100,Glenavon,Many To One Map,076,Auckland,NA
137201,Blockhouse Bay North,Many To One Map,076,Auckland,NA
137202,Blockhouse Bay Central,Many To One Map,076,Auckland,NA
137300,Green Bay North,Many To One Map,076,Auckland,NA
137400,Parnell East,Many To One Map,076,Auckland,NA
137500,Laingholm,Many To One Map,076,Auckland,NA
137600,Sandringham West,Many To One Map,076,Auckland,NA
137701,Mount Eden North East,Many To One Map,076,Auckland,NA
137800,Mount Eden North,Many To One Map,076,Auckland,NA
137901,Wesley West,Many To One Map,076,Auckland,NA
138000,Green Bay South,Many To One Map,076,Auckland,NA
138100,Balmoral,Many To One Map,076,Auckland,NA
138200,Sandringham East,Many To One Map,076,Auckland,NA
138301,New Windsor South,Many To One Map,076,Auckland,NA
138302,New Windsor East,Many To One Map,076,Auckland,NA
138400,Mount Eden West,Many To One Map,076,Auckland,NA
138501,Newmarket,Many To One Map,076,Auckland,NA
138502,Newmarket Park,Many To One Map,076,Auckland,NA
138600,Blockhouse Bay North East,Many To One Map,076,Auckland,NA
138700,Epsom North,Many To One Map,076,Auckland,NA
138800,Wesley South,Many To One Map,076,Auckland,NA
138901,Blockhouse Bay South,Many To One Map,076,Auckland,NA
139000,Mount Eden East,Many To One Map,076,Auckland,NA
139100,Wesley East,Many To One Map,076,Auckland,NA
139201,Orakei West,Many To One Map,076,Auckland,NA
139300,Maungawhau,Many To One Map,076,Auckland,NA
139400,Remuera West,Many To One Map,076,Auckland,NA
139501,Blockhouse Bay East,Many To One Map,076,Auckland,NA
139601,Mount Roskill West,Many To One Map,076,Auckland,NA
139700,Mount Roskill North,Many To One Map,076,Auckland,NA
139801,Mount Roskill White Swan,Many To One Map,076,Auckland,NA
139802,Mount Roskill Nirvana,Many To One Map,076,Auckland,NA
139900,Mount Eden South,Many To One Map,076,Auckland,NA
140000,Remuera Waitaramoa,Many To One Map,076,Auckland,NA
140100,Orakei East,Many To One Map,076,Auckland,NA
140200,Epsom Central-North,Many To One Map,076,Auckland,NA
140300,Mount St John,Many To One Map,076,Auckland,NA
140400,Mount Roskill Central North,Many To One Map,076,Auckland,NA
140500,Remuera North,Many To One Map,076,Auckland,NA
140601,Mount Roskill North East,Many To One Map,076,Auckland,NA
140700,Mount Roskill Central South,Many To One Map,076,Auckland,NA
140800,Epsom Central-South,Many To One Map,076,Auckland,NA
140901,Lynfield Central,Many To One Map,076,Auckland,NA
140902,Lynfield Harbour View,Many To One Map,076,Auckland,NA
141000,Remuera South,Many To One Map,076,Auckland,NA
141101,Mission Bay,Many To One Map,076,Auckland,NA
141102,Mission Bay Eastridge,Many To One Map,076,Auckland,NA
141201,Three Kings North,Many To One Map,076,Auckland,NA
141300,Mount Roskill South,Many To One Map,076,Auckland,NA
141400,Inlet Manukau Harbour,Many To One Map,076,Auckland,NA
141500,Epsom East,Many To One Map,076,Auckland,NA
141600,Remuera Waiata,Many To One Map,076,Auckland,NA
141700,Epsom South,Many To One Map,076,Auckland,NA
141801,Kohimarama Bay,Many To One Map,076,Auckland,NA
141802,Kohimarama Stadium,Many To One Map,076,Auckland,NA
141900,Meadowbank West,Many To One Map,076,Auckland,NA
142001,Three Kings South,Many To One Map,076,Auckland,NA
142002,Hillsborough North (Auckland),Many To One Map,076,Auckland,NA
142101,Mount Roskill Central East,Many To One Map,076,Auckland,NA
142201,Greenlane North,Many To One Map,076,Auckland,NA
142202,Greenlane Central,Many To One Map,076,Auckland,NA
142301,Mount Roskill South East,Many To One Map,076,Auckland,NA
142400,Remuera East,Many To One Map,076,Auckland,NA
142501,Waikowhai Bay,Many To One Map,076,Auckland,NA
142600,Royal Oak West (Auckland),Many To One Map,076,Auckland,NA
142700,Saint Heliers West,Many To One Map,076,Auckland,NA
142801,One Tree Hill Oranga,Many To One Map,076,Auckland,NA
142802,One Tree Hill Amaru,Many To One Map,076,Auckland,NA
142901,Hillsborough Central (Auckland),Many To One Map,076,Auckland,NA
143000,Saint Heliers North,Many To One Map,076,Auckland,NA
143100,Remuera Abbotts Park,Many To One Map,076,Auckland,NA
143200,Meadowbank East,Many To One Map,076,Auckland,NA
143301,Ellerslie Central,Many To One Map,076,Auckland,NA
143400,Royal Oak East (Auckland),Many To One Map,076,Auckland,NA
143500,Saint Heliers South,Many To One Map,076,Auckland,NA
143600,Hillsborough South (Auckland),Many To One Map,076,Auckland,NA
143700,Saint Johns West,Many To One Map,076,Auckland,NA
143800,Greenlane South,Many To One Map,076,Auckland,NA
143900,Remuera Waiatarua,Many To One Map,076,Auckland,NA
144001,Glendowie North,Many To One Map,076,Auckland,NA
144101,Onehunga West,Many To One Map,076,Auckland,NA
144201,Ellerslie West,Many To One Map,076,Auckland,NA
144300,Onehunga North,Many To One Map,076,Auckland,NA
144400,Ellerslie East,Many To One Map,076,Auckland,NA
144500,Saint Johns East,Many To One Map,076,Auckland,NA
144600,Oneroa West,Many To One Map,076,Auckland,NA
144700,Glen Innes West,Many To One Map,076,Auckland,NA
